,SMILES,Value
898,O=C1NC(=O)NC(=O)C1(CC)CC=C(C)C,-2.126
899,ClC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-5.26
900,CCC(C)C1(CC(Br)=C)C(=O)NC(=O)NC1=O ,-2.766
901,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,-6.15
902,COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,-4.795
903,CCOC(=O)CC,-1.1909999999999998
904,CSc1nc(NC(C)C)nc(NC(C)C)n1,-3.693
905,CC(C#C)N(C)C(=O)Nc1ccc(Cl)cc1,-3.199
906,Cc1cc2ccccc2cc1C,-4.1160000000000005
907,Clc1ccc(cc1)c2cc(Cl)ccc2Cl ,-5.7620000000000005
908,Clc1ccc(c(Cl)c1)c2cc(Cl)c(Cl)c(Cl)c2Cl ,-7.343
909,NC(N)=NC#N ,0.361
910,ClC(Cl)(Cl)N(=O)=O,-1.866
911,Clc1cccc(Cl)c1c2ccccc2 ,-4.984
912,COc1ccc(C=O)cc1,-2.252
913,CC(=O)Nc1ccc(cc1)N(=O)=O,-2.219
914,CCCCCCC(=O)OCC,-2.608
915,CC(=O)Nc1ccc(O)cc1,-1.495
916,c2ccc1[nH]ncc1c2 ,-2.34
917,CC5(C)OC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO ,-3.928
918,Nc2nc1[nH]cnc1c(=O)[nH]2 ,-0.67
919,COC(=O)C,-0.416
920,CC34CCC1C(CCC2CC(=O)CCC12C)C3CCC4O ,-3.882
921,CCCC(O)C=C,-1.199
922,OC(C1=CC2C5C(C1C2=C(c3ccccc3)c4ccccn4)C(=O)NC5=O)(c6ccccc6)c7ccccn7 ,-4.238
923,CCCCOCCCC,-2.135
924,CCCCCCCCCCCCO,-3.523
925,CCN2c1nc(N(C)(CCO))ccc1NC(=O)c3cccnc23 ,-3.335
926,CCCC(C)(C)O,-1.308
927,Nc1nc(=O)[nH]cc1F,-0.132
928,CCCCOc1ccc(C(=O)OCC)c(c1)N(CC)CC ,-5.127999999999999
929,CCCCCC(C)(C)O,-2.017
930,Cc1c(C)c(C)c(C)c(C)c1C,-4.361000000000001
931,CC(C)c1ccc(C)cc1O,-3.129
932,c2cnc1ncncc1n2,-0.906
933,CCOP(=S)(OCC)Oc1ccc(cc1)N(=O)=O,-3.949
934,C,-0.636
935,c2ccc1NCCc1c2 ,-2.195
936,O=N(=O)c1cccc2ccccc12,-3.414
937,CCC(C)C(=O)C,-1.266
938,Nc1nc(O)nc2nc[nH]c12 ,-1.74
939,OC(CC(c1ccccc1)c3c(O)c2ccccc2oc3=O)c4ccc(cc4)c5ccc(Br)cc5 ,-7.877000000000001
940,CN(=O)=O,-0.042
941,CC(C)N(C(C)C)C(=O)SCC(Cl)=C(Cl)Cl,-4.578
942,C=CCCC=C,-2.112
943,c2ccc1[nH]ccc1c2,-2.654
944,CC34CCC1C(CCC2=CC(=O)CCC12C)C3CCC4=O,-3.393
945,CCCCC=C,-2.364
946,Cc1cccc(C)c1NC(=O)c2cc(c(Cl)cc2O)S(N)(=O)=O,-3.642
947,CCC1CCCCC1,-3.245
948,CCCCCCCC(=O)C,-2.263
949,COC(=O)Nc2nc1ccc(cc1[nH]2)C(=O)c3ccccc3,-4.118
950,CC(C)OC(=O)Nc1cccc(Cl)c1,-3.544
951,CCN2c1nc(Cl)ccc1N(C)C(=O)c3cccnc23 ,-3.446
952,CNC(=O)Oc1cccc2ccccc12,-3.087
953,C#C,-0.252
954,Cc1cncc(C)c1,-2.0980000000000003
955,C1C=CCC=C1,-1.842
956,CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,-3.738
957,CC(O)c1ccccc1,-1.919
958,CC(Cl)CCl,-1.794
959,CCCC=C(CC)C=O,-2.081
960,CCOP(=S)(OCC)SCCSCC,-3.975
961,CC(=O)OC3(C)CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,-4.863
962,Clc1ccc(cc1)c2c(Cl)cccc2Cl ,-5.604
963,Fc1cccc(F)c1C(=O)NC(=O)Nc2ccc(Cl)cc2,-4.692
964,Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,-5.645
965,c1(C(=O)OCCCCCC(C)(C))c(C(=O)OCCCCCC(C)(C))cccc1,-7.117000000000001
966,CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1C(=O)CO,-3.454
967,Cc1cc(C)cc(C)c1,-3.375
968,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC ,-7.148
969,CCCCCCCCCCCCCCCO,-4.586
970,Clc1cccc(Cl)c1c2c(Cl)cccc2Cl ,-5.915
971,O=C1NC(=O)NC(=O)C1(C)C,-0.556
972,CC(C)I,-2.486
973,O=N(=O)c1ccccc1N(=O)=O,-2.281
974,CC(C)C(=O)C,-0.912
975,CCCCCCCCCCCCCCCC,-6.159
976,CC12CCC(CC1)C(C)(C)O2,-2.579
977,Cc2cccc3sc1nncn1c23 ,-2.8680000000000003
978,CCCCCCC(=O)C,-1.909
979,CCCCCCCCC(=O)OC,-2.962
980,Fc1ccc(F)cc1,-2.636
981,O=C1N(C2CCC(=O)NC2=O)C(=O)c3ccccc13,-1.944
982,CCCN(CCC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-5.205
983,CCO,0.02
984,O=C2NC(=O)C1(CCCC1)C(=O)N2,-0.966
985,c1c(NC(=O)OC(C)C(=O)NCC)cccc1,-2.29
986,CC(C)=CC3C(C(=O)OCc2cccc(Oc1ccccc1)c2)C3(C)C ,-6.763
987,CN(C)C(=O)NC1CCCCCCC1,-2.629
988,ClC1(C2(Cl)C3(Cl)C4(Cl)C5(Cl)C1(Cl)C3(Cl)Cl)C5(Cl)C(Cl)(Cl)C24Cl,-6.155
989,CCCCCCCCBr,-3.721
990,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc12,-2.902
991,CN(C)c2c(C)n(C)n(c1ccccc1)c2=O ,-2.129
992,CCC(O)CC,-0.97
993,Cc1ccc(cc1)N(=O)=O,-2.64
994,CC(C)CCCO,-1.381
995,CC34CCC1C(CCC2=CC(=O)CCC12O)C3CCC4(O)C#C,-2.669
996,CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c2ccc(Br)cc2 ,-5.832999999999999
997,Nc2cnn(c1ccccc1)c(=O)c2Cl,-2.603
998,CCC(C)(C)O,-0.954
999,Cc1ccc(O)cc1,-2.313
1000,CCOC=O,-0.402
1001,CN(C)c1ccccc1,-2.542
1002,C1CCC2CCCCC2C1,-3.715
1003,CCCCS,-1.676
1004,c1ccc2c(c1)c3cccc4ccc5cccc2c5c43,-6.007000000000001
1005,ClC(=C(Cl)Cl)Cl,-3.063
1006,CCC(=O)CC,-0.912
1007,C=CC#N,-0.354
1008,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,-3.539
1009,CCCCC(=O)C,-1.2
1010,CCNc1nc(NC(C)(C)C)nc(OC)n1,-3.505
1011,CCCCC(C)CC,-3.3080000000000003
1012,BrCCBr,-2.102
1013,CNC(=O)Oc1ccccc1C(C)C,-2.734
1014,O=C1NCCN1c2ncc(s2)N(=O)=O,-1.948
1015,C1c2ccccc2c3ccc4ccccc4c13,-5.189
1016,COc1ccccc1Cl,-2.912
1017,COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,-5.604
1018,ClC(Cl)CC(=O)NC2=C(Cl)C(=O)c1ccccc1C2=O,-3.988
1019,ClC(Cl)C(c1ccc(Cl)cc1)c2ccc(Cl)cc2 ,-6.007999999999999
1020,COC(=O)C=C,-0.878
1021,CN(C)C(=O)Nc2ccc(Oc1ccc(Cl)cc1)cc2,-4.477
1022,N(=Nc1ccccc1)c2ccccc2,-4.034
1023,CC(C)c1ccc(C)cc1,-3.617
1024,Oc1c(Cl)cccc1Cl,-3.012
1025,OCC2OC(OC1(CO)OC(CO)C(O)C1O)C(O)C(O)C2O ,0.31
1026,OC1C(O)C(O)C(O)C(O)C1O,-0.887
1027,Cn2c(=O)n(C)c1ncn(CC(O)CO)c1c2=O,-0.847
1028,OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)N(=O)=O,-2.613
1029,CCC(O)(CC)CC,-1.663
1030,CC45CCC2C(CCC3CC1SC1CC23C)C4CCC5O,-4.545
1031,Brc1ccccc1Br,-4.172
1032,Oc1c(Cl)cc(Cl)cc1Cl,-3.648
1033,CCCN(CCC)c1c(cc(cc1N(=O)=O)S(N)(=O)=O)N(=O)=O,-3.784
1034,C2c1ccccc1N(CCF)C(=O)c3ccccc23 ,-3.663
1035,CC(C)C(=O)C(C)C,-1.7519999999999998
1036,O=C1NC(=O)NC(=O)C1(C(C)C)CC=C(C)C,-2.465
1037,c1c(O)C2C(=O)C3cc(O)ccC3OC2cc1(OC),-1.2919999999999998
1038,Cn1cnc2n(C)c(=O)n(C)c(=O)c12,-1.4980000000000002
1039,CC(=O)SC4CC1=CC(=O)CCC1(C)C5CCC2(C)C(CCC23CCC(=O)O3)C45,-3.842
1040,Cc1ccc(O)cc1C,-2.6210000000000004
1041,O(c1ccccc1)c2ccccc2,-4.254
1042,Clc1cc(Cl)c(cc1Cl)c2cc(Cl)c(Cl)cc2Cl ,-7.343
1043,NC(=O)c1cccnc1 ,-0.964
1044,Sc1ccccc1,-2.758
1045,CNC(=O)Oc1cc(C)cc(C)c1,-2.688
1046,ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-6.039
1047,CSSC,-1.524
1048,NC(=O)c1ccccc1,-1.501
1049,Clc1ccccc1Br,-3.84
1050,COC(=O)c1ccccc1OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O,-1.493
1051,CCCCC(O)CC,-1.6780000000000002
1052,CCN2c1nc(C)cc(C)c1NC(=O)c3cccnc23 ,-3.891
1053,Oc1cc(Cl)cc(Cl)c1,-3.428
1054,Cc1cccc2c1ccc3ccccc32,-4.87
1055,CCCCC(CC)CO,-2.089
1056,CC(C)N(C(C)C)C(=O)SCC(=CCl)Cl,-3.827
1057,Cc1ccccc1,-2.713
1058,Clc1cccc(n1)C(Cl)(Cl)Cl,-3.833
1059,C1CCC=CCC1,-2.599
1060,CN(C)C(=S)SSC(=S)N(C)C ,-2.444
1061,COC1=CC(=O)CC(C)C13Oc2c(Cl)c(OC)cc(OC)c2C3=O,-3.3280000000000003
1062,CCCCCCCCCCO,-2.814
1063,CCC(C)(C)CC,-2.938
1064,CNC(=O)C(C)SCCSP(=O)(OC)(OC),-1.446
1065,Oc1cc(Cl)c(Cl)c(Cl)c1Cl,-4.335
1066,CCCC=O,-0.7490000000000001
1067,CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)COC(C)=O ,-3.933
1068,CCCC,-1.907
1069,COc1ccccc1O,-1.941
1070,CC1CC2C3CCC(O)(C(=O)C)C3(C)CC(O)C2(F)C4(C)C=CC(=O)C=C14,-3.507
1071,ClC(Cl)C(Cl)(Cl)Cl,-3.382
1072,CCOC(=O)c1ccccc1C(=O)OCC,-3.016
1073,CC(C)CO,-0.672
1074,CC(C)Cc1ccccc1,-3.57
1075,ICI,-2.958
1076,CCCC(O)CCC,-1.6780000000000002
1077,CCCCCOC(=O)C,-1.833
1078,Oc1c(Cl)c(Cl)cc(Cl)c1Cl,-4.203
1079,CCCc1ccccc1,-3.281
1080,FC(F)(Cl)C(F)(F)Cl,-2.697
1081,CC=CC=O,-0.604
1082,CN(C)C(=O)N(C)C ,-0.495
1083,Cc1cc(C)c(C)cc1C,-3.664
1084,CC(=O)OC3(CCC4C2CCC1=CC(=O)CCC1C2CCC34C)C#C,-4.2410000000000005
1085,CCOP(=S)(OCC)N2C(=O)c1ccccc1C2=O,-3.992
1086,c1ccccc1NC(=O)c2c(O)cccc2,-3.782
1087,CCN(CC)C(=S)SCC(Cl)=C,-3.254
1088,ClCC,-1.165
1089,CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,-3.165
1090,O=C(C=CC=Cc2ccc1OCOc1c2)N3CCCCC3,-3.659
1091,CC/C=C\C,-2.076
1092,CNC(=O)ON=C(CSC)C(C)(C)C ,-2.7
1093,O=C2NC(=O)C1(CCCCCCC1)C(=O)N2,-2.2840000000000003
1094,c1(C(C)(C)C)cc(C(C)(C)C)cc(OC(=O)NC)c1,-4.642
1095,Oc2cc(O)c1C(=O)CC(Oc1c2)c3ccc(O)c(O)c3,-3.152
1096,O=C(c1ccccc1)c2ccccc2,-3.612
1097,CCCCCCCCCCCCCCCCCCCC,-7.576
1098,N(Nc1ccccc1)c2ccccc2 ,-3.492
1099,CCC(CC)CO,-1.381
1100,Oc1ccncc1,-1.655
1101,Cl\C=C/Cl,-1.561
1102,CC1CCCC1,-2.452
1103,CC(C)CC(C)O,-1.308
1104,O2c1ccc(N)cc1N(C)C(=O)c3cc(C)ccc23 ,-3.125
1105,CC(C)(C)CO,-1.011
1106,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n2cncn2,-4.132
1107,Cc1cc(no1)C(=O)NNCc2ccccc2,-2.251
1108,CC=C,-1.235
1109,Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O,-4.924
1110,CCOC(=O)Nc2cccc(OC(=O)Nc1ccccc1)c2 ,-4.182
1111,O=C1c2ccccc2C(=O)c3ccccc13,-3.34
1112,CCCCCCC(C)O,-2.033
1113,CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,-2.169
1114,CCCCc1ccccc1,-3.585
1115,O=C1NC(=O)C(=O)N1 ,1.091
1116,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,-6.678
1117,NS(=O)(=O)c1cc(ccc1Cl)C2(O)NC(=O)c3ccccc23,-2.564
1118,CC(C)COC(=O)C,-1.463
1119,CC(C)C(C)(C)C,-2.922
1120,Clc1ccc(c(Cl)c1Cl)c2c(Cl)cc(Cl)c(Cl)c2Cl ,-7.746
1121,N#Cc1ccccc1C#N,-1.717
1122,Cc1cccc(c1)N(=O)=O,-2.64
1123,FC(F)(F)C(Cl)Br ,-2.608
1124,CNC(=O)ON=C(SC)C(=O)N(C)C,-0.908
1125,CCSCCSP(=S)(OC)OC,-3.323
1126,CCC(C)C,-2.245
1127,COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,-4.32
